Ben INC 5000 CSV Export (8-26-2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,rank,workers,name,url,state_l,state_s,city,metro,growth,revenue,industry,yrs_on_list,ifc_company,ifc_filelocation,ifc_founded,ifc_business_model,ifc_url,ifc_city,ifc_state,ifc_twitter_handle,state_rank,metro_rank,industry_rank,current_industry_rank,ifi_industry,app_employ_lastyear,app_employ_fouryearsago,app_revenues_lastyear,app_revenues_fouryearsago,city_display_name,industry_id,metro_id,,
18112,4697,67,LifeSpan,lifespan,Massachusetts,MA,Newton,Boston,51.9674,8655365,Environmental Services,4,LifeSpan,lifespan,2002-00-00,"Provides electronic asset retirement services to corporations, municipalities and not-for-profit organizations nationwide.",http://www.lifespantechnology.com,Newton,MA,,127,127,46,4697,Environmental Services,67,51,8655365,5695539,Boston,23,6,,
22617,4698,131,Air Force One,air-force-one,Ohio,OH,Dublin,"Columbus, OH",51.9503,23030081,Construction,2,Air Force One,air-force-one,1984-00-00,"Building performance specialists with a core focus on HVAC and energy management services. Partners with its clients to deliver optimal building performance by identifying current behaviors, defning strategic goals, and achieving its performance objectives.",http://www.airforceone.com,Dublin,OH,,127,39,127,4698,Construction,131,94,23030081,15156327,"Columbus, OH",20,19,,
3568,4699,33,Anisa International,anisa-international,Georgia,GA,Atlanta,Atlanta,51.8799,29650000,Manufacturing,3,Anisa International,anisa-international,1992-00-00,"A global cosmetic brush, accessory, package design and manufacturing company.",http://www.anisa.com,Atlanta,GA,,127,127,127,4699,Manufacturing,33,22,29650000,19522000,Atlanta,15,29,,
1571,4700,254,Liberty Power,liberty-power,Florida,FL,Fort Lauderdale,Miami,51.8579,795319576,Energy,4,Liberty Power,liberty-power,2001-00-00,"A retail electric provider that offers businesses, government entities and residential customers with low-cost, reliable electricity and exceptional customer service.",http://www.libertypowercorp.com,Fort Lauderdale,FL,,127,114,114,4700,Energy,254,233,795319576,523726209,Miami,16,1,,
18713,4701,1308,Ogletree Deakins,ogletree-deakins,South Carolina,SC,Greenville,"Greenville-Mauldin-Easley, SC",51.86,347000000,Business Products & Services,4,Ogletree Deakins,ogletree-deakins,1977-00-00,"A labor and employment law firm that represents employers, with more than 40 offices in 25 states, the District of Columbia, and the U.S. Virgin Islands.",http://www.OgletreeDeakins.com,Greenville,SC,,55,0,127,4701,Business Products & Services,1308,0,347000000,228500000,,17,107,,
4698,4702,70,The Lloyd Group,the-lloyd-group,New York,NY,New York,New York City,51.8131,11471000,IT Services,7,The Lloyd Group,the-lloyd-group,1995-00-00,"Provides personalized, enterprise-level IT strategy and 24/7 support with expertise in leveraging technology to achieve the business goals of small and medium-sized businesses.",http://www.lloydgroup.com,New York,NY,,127,127,127,4702,IT Services,70,42,11471000,7556000,New York City,8,9,,
1843,4703,123,Elastec,elastec,Illinois,IL,Carmi,,51.7957,23593889,Manufacturing,6,Elastec,elastec,1991-00-00,Designs and manufactures pollution control equipment. Its core competency is in oil spill response systems.,http://www.elastec.com,Carmi,IL,,127,0,127,4703,Manufacturing,123,103,23593889,15543182,,15,373,,
773,4704,18,ClickMail Marketing,clickmail-marketing,California,CA,San Mateo,San Francisco,51.746,4593693,Advertising & Marketing,4,ClickMail Marketing,clickmail-marketing,2002-00-00,Sells enterprise ESPs and customizes them precisely to its clients' businesses.,http://www.clickmail.com,San Mateo,CA,,127,127,127,4704,Advertising & Marketing,18,8,4593693,3027226,San Francisco,5,4,,
25937,4705,68,Phoenix Group of Virginia,phoenix-group-of-virginia,Virginia,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",51.7201,9586628,Government Services,0,Phoenix Group of Virginia,phoenix-group-of-virginia,1/1/08,"A service disabled veteran-owned small business that provides professional support to the government, NATO and commercial businesses.",http://www.phoenix-group.com,Chesapeake,VA,,127,0,127,4705,Government Services,68,46,9586628,6318626,,7,15,,
26380,4706,125,Springfield Music,springfield-music,Missouri,MO,Springfield,"Springfield, MO",51.5868,5832613,Retail,0,Springfield Music,springfield-music,1/1/86,"A musical Instrument retailer offering rentals, education, retail and repairs.",http://www.springfieldmusic.com,Springfield,MO,,67,0,127,4706,Retail,125,45,5832613,3847705,,18,102,,
22353,4707,160,Tempest Telecom Solutions,tempest-telecom-solutions,California,CA,Santa Barbara,"Santa Barbara-Santa Maria-Goleta, CA",51.522,57453530,Telecommunications,2,Tempest Telecom Solutions,tempest-telecom-solutions,2005-00-00,"Provides network and telecom infrastructure equipment and services, including provisioning and installation, 4G deployment, upgrades & maintenance and equipment disposition.",http://www.tempesttelecom.com,Santa Barbara,CA,,127,0,127,4707,Telecommunications,160,101,57453530,37917611,,14,274,,
18044,4708,200,Stemtech International,stemtech-international,Florida,FL,Pembroke Pines,Miami,51.4872,62696000,Consumer Products & Services,2,Stemtech International,stemtech-international,2005-00-00,"Sells dietary supplements that enhance and support the work of the body's stem cells by releasing more stem cells. Founded with a single product, StemEnhance, the company now has nine different stem cell products. It has operations open in 29 countries on six continents.",http://www.stemtech.com,Pembroke Pines,FL,,127,115,127,4708,Consumer Products & Services,200,100,62696000,41387000,Miami,4,1,,
22160,4709,53,FirstPerson,firstperson,Indiana,IN,Indianapolis,"Indianapolis, IN",51.4323,8085377,Insurance,2,FirstPerson,firstperson,1968-00-00,"A professional advisory firm that creates customized employer strategies, specializing in benefits, human resources, compliance, compensation and wellness.",http://www.firstpersonadvisors.com,Indianapolis,IN,,69,41,63,4709,Insurance,53,35,8085377,5339269,"Indianapolis, IN",1,81,,
26611,4710,780,Yodlee,yodlee,California,CA,Redwood City,San Francisco,51.4059,70160000,Financial Services,0,Yodlee,yodlee,1/1/99,"A technology and applications platform that leverages transaction data from over 12,500 global sources, enabling financial institutions and consumer Internet companies access to its SaaS platform for the rapid development of financial applications. It also provides customers with data analytics and market research services to empower customer and market insights based on actual behaviors.",http://www.yodlee.com,Redwood City,CA,,127,127,127,4710,Financial Services,780,0,70160000,46339000,San Francisco,2,4,,
18799,4711,20,AVEYOU Beauty Boutique,aveyou-beauty-boutique,New Jersey,NJ,Belmar,New York City,51.3852,4325199,Retail,4,AVEYOU Beauty Boutique,aveyou-beauty-boutique,1970-00-00,"Sells hair, nail, skin and body care products online.",http://www.aveyou.com,Belmar,NJ,,127,127,127,4711,Retail,20,15,4325199,2857082,New York City,18,9,,
25907,4712,119,Matrix New World Engineering,matrix-new-world-engineering,New Jersey,NJ,Florham Park,New York City,51.3643,22022000,Environmental Services,0,Matrix New World Engineering,matrix-new-world-engineering,1/1/90,"A full service engineering and environmental services firm that works on infrastructure, building and environmental projects for public and private sector clients throughout the United States.",http://www.matrixneworld.com,Florham Park,NJ,,127,127,47,4712,Environmental Services,119,89,22022000,14549003,New York City,23,9,,
18903,4713,133,Marlin Network,marlin-network,Missouri,MO,Springfield,"Springfield, MO",51.3615,13334016,Advertising & Marketing,4,Marlin Network,marlin-network,1985-00-00,"Provides creative, media and marketing services to food & beverage brands through an insight & innovation group, a reward program and consulting group.",http://www.marlinnetwork.com,Springfield,MO,,68,0,127,4713,Advertising & Marketing,133,95,13334016,8809386,,5,102,,
25943,4714,38,Shea Writing & Training Solutions,shea-writing-training-solutions,Texas,TX,Houston,Houston,51.3423,4187122,Business Products & Services,0,Shea Writing & Training Solutions,shea-writing-training-solutions,1/1/97,"A technical writing and training company that writes and edits standard operating procedures, operating & maintenance manuals, policies, safety and quality manuals.",http://www.sheaws.com,Houston,TX,,127,96,127,4714,Business Products & Services,38,30,4187122,2766657,Houston,17,22,,
24840,4715,53,AudiTec Solutions,auditec-solutions,Arizona,AZ,Gilbert,Phoenix,51.3393,4068000,Financial Services,0,AudiTec Solutions,auditec-solutions,1/1/02,Performs contingency-based cost recovery audits with the goal of finding and recovering overpayments to suppliers.,http://www.auditecsolutions.com,Gilbert,AZ,,96,85,127,4715,Financial Services,53,20,4068000,2688000,Phoenix,2,46,,
18570,4716,210,SOAProjects,soaprojects,California,CA,Mountain View,San Jose,51.2845,15483970,Financial Services,4,SOAProjects,soaprojects,2004-00-00,Operates a consulting firm staffed by CPAs that offer risk management and financial advisory services.,http://www.soaprojects.com,Mountain View,CA,,127,52,127,4716,Financial Services,210,105,15483970,10234999,San Jose,2,20,,
17574,4717,28,Savvy Rest,savvy-rest,Virginia,VA,Charlottesville,"Charlottesville, VA",51.2511,6319989,Manufacturing,4,Savvy Rest,savvy-rest,2006-00-00,Manufactures and distributes organic mattresses through retailers and an online store.,http://www.savvyrest.com,Charlottesville,VA,,127,0,127,4717,Manufacturing,28,15,6319989,4178474,,15,106,,
24329,4718,6,DynamiCard Plastic Postcards,dynamicard-plastic-postcards,California,CA,Escondido,San Diego,51.23,4560379,Advertising & Marketing,1,DynamiCard Plastic Postcards,dynamicard-plastic-postcards,2008-00-00,"Provides direct mail services, specializing in the collection and analysis of demographic and purchasing information. It offers a credit card-thick plastic postcard mailer with integrated snap-out promotional gift cards to clients and a patent-pending Web-based software called DynamiScan.",http://www.DynamiCard.com,Escondido,CA,,127,111,127,4718,Advertising & Marketing,6,3,4560379,3015525,San Diego,5,11,,
22181,4719,183,BlueWater Technologies Group,bluewater-technologies-group,Michigan,MI,Southfield,Detroit,51.2143,69007546,Business Products & Services,2,BlueWater Technologies Group,bluewater-technologies-group,1985-00-00,"Provides audio/visual integration, meeting & event technology, interactive engagements and fixtures & displays to its clients.",http://www.bluewatertech.com,Southfield,MI,,126,78,127,4719,Business Products & Services,183,132,69007546,45635595,Detroit,17,50,,
4832,4720,34,Spindustry Digital,spindustry-digital,Iowa,IA,Des Moines,"Des Moines-West Des Moines, IA",51.1897,4741954,Advertising & Marketing,3,Spindustry Digital,spindustry-digital,1996-00-00,"Provides Web design, development and strategy to companies of all sizes.",http://www.spindustry.com,Des Moines,IA,,25,0,127,4720,Advertising & Marketing,34,24,4741954,3136427,,5,161,,
17942,4721,43,Three Deep Marketing,three-deep-marketing,Minnesota,MN,St. Paul,Minneapolis,51.1623,6802714,Advertising & Marketing,4,Three Deep Marketing,three-deep-marketing,2003-00-00,"Specializes in customer acquisition and marketing services for its clients. Major consumers include Gerber, Nestle and Blue Cross Blue Shield.",http://www.threedeepmarketing.com,St. Paul,MN,,91,82,127,4721,Advertising & Marketing,43,30,6802714,4500273,Minneapolis,5,13,,
21951,4722,105,Discovia,discovia,California,CA,San Francisco,San Francisco,51.1,20176631,Software,2,Discovia,discovia,2004-00-00,"Provides electronic discovery services to corporations and law firms handling litigation, internal & ITC investigations and HSR Second Requests.",http://www.discovia.com,San Francisco,CA,,127,127,127,4722,Software,105,104,20176631,13353165,San Francisco,9,4,,
25006,4723,10,Morrison Insurance Services,morrison-insurance-services,California,CA,Carlsbad,San Diego,51.0753,2127148,Insurance,0,Morrison Insurance Services,morrison-insurance-services,1/1/02,"A boutique insurance brokerage firm specializing in employee benefits such as health, dental and vision insurance.",http://www.MISbenefits.com,Carlsbad,CA,,127,112,64,4723,Insurance,10,6,2127148,1408005,San Diego,1,11,,
25238,4724,135,Law Offices of James Scott Farrin,law-offices-of-james-scott-farrin,North Carolina,NC,Durham,"Durham, NC",51.05,28429527,Business Products & Services,0,Law Offices of James Scott Farrin,law-offices-of-james-scott-farrin,1/1/97,"Provides legal services to individuals who have been harmed through no fault of their own. Specializes in personal injury, worker's compensation and civil rights cases.",http://www.farrin.com,Durham,NC,,127,0,127,4724,Business Products & Services,135,145,28429527,18821264,,17,509,,
19531,4725,42,Metova,metova,Tennessee,TN,Franklin,Nashville,51.048,4252000,Software,3,Metova,metova,2006-00-00,"Develops applications for Android, iPhone & iPad, Blackberry and Windows phone platforms.",http://www.metova.com,Franklin,TN,,75,48,127,4725,Software,42,19,4252000,2815000,Nashville,9,82,,
18919,4726,390,Blair Companies,blair-companies,Pennsylvania,PA,Altoona,"Altoona, PA",51.0218,68360000,Manufacturing,2,Blair Companies,blair-companies,1951-00-00,"Fabricates, installs and maintains signs, architectural elements, fixtures, kiosks, and lighting for major chain stores.",http://www.blaircompanies.com,Altoona,PA,,127,0,127,4726,Manufacturing,390,350,68360000,45265000,,15,411,,
24531,4727,65,Resource Management,resource-management,Utah,UT,Salt Lake City,Salt Lake City,50.9663,378607667,Human Resources,1,Resource Management,resource-management,1992-00-00,"Offers comprehensive outsourced HR, including payroll, benefits and risk management.",http://www.rminc.com,Salt Lake City,UT,,83,47,127,4727,Human Resources,65,50,378607667,250789581,Salt Lake City,21,12,,
19770,4728,160,Equian,equian,Indiana,IN,Indianapolis,"Indianapolis, IN",50.9516,52504000,Health,3,Equian,equian,2004-00-00,Provides medical cost management services to healthcare payers in multiple markets throughout the world by connecting clients to the provider offering the lowest possible cost of care.,http://www.us-hsi.com,Indianapolis,IN,,70,42,127,4728,Health,160,165,52504000,34782000,"Indianapolis, IN",10,81,,
18250,4729,75,Butler/Till,butlertill,New York,NY,Rochester,"Rochester, NY",50.951,8894590,Advertising & Marketing,3,Butler/Till,butlertill,1992-00-00,A media and communications agency that assists clients in engaging audiences over multiple platforms.,http://www.butlertill.com,Rochester,NY,,127,0,127,4729,Advertising & Marketing,75,64,8894590,5892368,,5,71,,
2926,4730,1956,Icon Information Consultants,icon-information-consultants,Texas,TX,Houston,Houston,50.9076,189536095,IT Services,7,Icon Information Consultants,icon-information-consultants,1998-00-00,"Provides consulting and professional staffing services to clients in IT, finance and accounting sectors among others.",http://www.iconconsultants.com,Houston,TX,,127,97,127,4730,IT Services,1956,626,189536095,125597464,Houston,8,22,,
25405,4731,105,Signature Technology Group,signature-technology-group,Arizona,AZ,Phoenix,Phoenix,50.8783,17862793,IT Services,0,Signature Technology Group,signature-technology-group,1/1/90,"A technology services provider that helps Fortune 100 companies, government agencies and educational institutions reduce risk, improve efficiency and maximize the utilization rate of IT infrastructure throughout North America.",http://www.signaturetechnology.com,Phoenix,AZ,,97,86,127,4731,IT Services,105,63,17862793,11839209,Phoenix,8,46,,
19499,4732,31,Cosemi Technologies,cosemi-technologies,California,CA,Irvine,Los Angeles,50.8807,5907664,Telecommunications,2,Cosemi Technologies,cosemi-technologies,2006-00-00,Designs and markets ultra high speed optical semiconductor devices used in telecommunications and consumer electronics equipment.,http://www.cosemi.com,Irvine,CA,,127,127,127,4732,Telecommunications,31,7,5907664,3915455,Los Angeles,14,2,,
20700,4733,162,MicroPact,micropact,Virginia,VA,Herndon,"Washington, DC",50.8572,20347494,Software,9,MicroPact,micropact,1997-00-00,"Develops enterprise tracking software, legal management tools and database services for educational institutions, corporations and independent firms.",http://www.micropact.com,Herndon,VA,,127,127,127,4733,Software,162,89,20347494,13487917,"Washington, DC",9,3,,
26615,4734,39,Point-of-Rental&#8482; Systems,point-of-rental-systems,Texas,TX,Grand Prairie,Dallas,50.8338,6802255,Software,0,Point-of-Rental&#8482; Systems,point-of-rental-systems,1/1/83,Provides enterprise software for Windows-based machines that assists with all types of rentals. Its software is available in over 1600 rental stores around the world.,http://www.point-of-rental.com,Grand Prairie,TX,,127,127,127,4734,Software,39,20,6802255,4509768,Dallas,9,8,,
4067,4735,2495,First Hospitality Group,first-hospitality-group,Illinois,IL,Rosemont,Chicago,50.7826,268239275,Travel & Hospitality,7,First Hospitality Group,first-hospitality-group,1985-00-00,Develops and manages hotels throughout the Midwest.,http://www.fhginc.com,Rosemont,IL,,127,127,59,4735,Travel & Hospitality,2495,2098,268239275,177898080,Chicago,22,17,,
4097,4736,80,Natural Way,natural-way,Michigan,MI,Lake Orion,Detroit,50.7831,7185767,Consumer Products & Services,6,Natural Way,natural-way,1991-00-00,"Provides full-service lawn and shrub care, fertilization and pest control for residential and commercial property owners.",http://www.naturalwaylawn.com,Lake Orion,MI,,127,79,127,4736,Consumer Products & Services,80,60,7185767,4765630,Detroit,4,50,,
131,4737,82,Genesis Today,genesis-today,Texas,TX,Austin,Austin,50.7576,60174319,Food & Beverage,6,Genesis Today,genesis-today,2001-00-00,,http://www.GenesisToday.com,Austin,TX,,127,90,127,4737,Food & Beverage,82,67,60174319,39914628,Austin,11,18,,
4363,4738,132,Journal Multimedia,journal-multimedia,Pennsylvania,PA,Harrisburg,"Harrisburg-Carlisle, PA",50.624,20155000,Media,6,Journal Multimedia,journal-multimedia,1984-00-00,"Specializes in publications, events, web products, videos, software and research. It is the parent company of several businesses including Central Penn Business Journal, NJBIZ.",http://www.journalmultimedia.com,Harrisburg,PA,,127,0,60,4738,Media,132,84,20155000,13381000,,12,133,,
25497,4739,110,HotelPlanner.com,hotelplannercom,Florida,FL,West Palm Beach,Miami,50.5781,17249250,Travel & Hospitality,0,HotelPlanner.com,hotelplannercom,1/1/02,Provides online services to the global group hotel sales market. It protects low rates by connecting customers directly to hotel group sales managers. It also provides mobile applications for booking group hotel reservations and provides a meeting venue site for event planners.,http://www.hotelplanner.com,West Palm Beach,FL,,127,116,60,4739,Travel & Hospitality,110,40,17249250,11455349,Miami,22,1,,
24263,4740,132,Pinnacle Exhibits,pinnacle-exhibits,Oregon,OR,Hillsboro,"Portland, OR",50.501,27440609,Advertising & Marketing,1,Pinnacle Exhibits,pinnacle-exhibits,1998-00-00,"Designs and constructs exhibits, events, and installations for marketing, sales, education and interaction purposes for retail brands.",http://www.pinnacle-exhibits.com,Hillsboro,OR,,60,56,127,4740,Advertising & Marketing,132,94,27440609,18232844,"Portland, OR",5,10,,
26034,4741,30,Match-Up Promotions,match-up-promotions,Florida,FL,Longwood,"Orlando, FL",50.4636,15648450,Advertising & Marketing,0,Match-Up Promotions,match-up-promotions,1/1/02,"A brand merchandise distributor whose clients include the Tampa Bay Rays, New York Yankees, Travelers Insurance, General Motors, New Orleans Saints and Darden Restaurants.",http://www.matchuppromotions.com,Longwood,FL,,127,48,127,4741,Advertising & Marketing,30,12,15648450,10400158,"Orlando, FL",5,68,,
20777,4742,17,Dr. Shrink,dr-shrink,Michigan,MI,Manistee,,50.4501,20196931,Business Products & Services,3,Dr. Shrink,dr-shrink,1992-00-00,"Sells shrink wrap, installation tools, accessories and training materials for storing and transporting marine vessels, airplanes and industrial equipment.",http://www.dr-shrink.com,Manistee,MI,,127,0,127,4742,Business Products & Services,17,10,20196931,13424343,,17,373,,
3191,4743,55,XeteX,xetex,Minnesota,MN,Minneapolis,Minneapolis,50.3965,11404033,Manufacturing,5,XeteX,xetex,1985-00-00,"Designs and manufactures energy-efficient outdoor air ventilation equipment for schools, casinos, water parks, naturiums, bus garages, water treatment facilities, dormitories, auditoriums and offices. It also makes specialty equipment for indoor fish hatcheries, refrigerated animal housings, pet research housing, grain process drying and large electrical equipment cabinets.",http://www.xetexinc.com,Minneapolis,MN,,92,83,127,4743,Manufacturing,55,44,11404033,7582643,Minneapolis,15,13,,
4540,4744,60,Sullivan,sullivan,New York,NY,New York,New York City,50.3944,9774517,Advertising & Marketing,4,Sullivan,sullivan,1990-00-00,"Provides advertising services that span all aspects of strategy, design and delivery across traditional and digital media. It has established relationships with blue-chip for-profit and not-for-profit clients, ranging from American Express to Human Rights Watch.",http://www.sullivannyc.com,New York,NY,,127,127,127,4744,Advertising & Marketing,60,37,9774517,6499257,New York City,5,9,,
23836,4745,32,American Finance Solutions,american-finance-solutions,California,CA,Anaheim,Los Angeles,50.3832,5871832,Financial Services,1,American Finance Solutions,american-finance-solutions,2006-00-00,"Offers custom-taylored, low-risk merchant cash advances for small and mid-sized businesses.",http://www.americanfinancesolutions.com,Anaheim,CA,,127,127,127,4745,Financial Services,32,12,5871832,3904581,Los Angeles,2,2,,
25381,4746,110,The Sam Tell Companies,the-sam-tell-companies,New York,NY,Farmingdale,New York City,50.3468,53062753,Food & Beverage,0,The Sam Tell Companies,the-sam-tell-companies,1/1/1956,"A food service equipment and supplies dealership, with over 100 employees in three locations in the Eastern United States.",http://www.Samtell.com,Farmingdale,NY,,127,127,127,4746,Food & Beverage,110,70,53062753,35293564,New York City,11,9,,
6043,4747,240,Etransmedia Technology,etransmedia-technology,New York,NY,Troy,"Albany-Schenectady-Troy, NY",50.3401,25576160,Health,7,Etransmedia Technology,etransmedia-technology,2000-00-00,"Delivers EHR & PM, connectivity services and RCM services to health systems nationwide, serving 12,000+ providers and 40,000+ users.",http://www.etransmedia.com,Troy,NY,,127,0,127,4747,Health,240,125,25576160,17012197,,10,146,,
2266,4748,22,Network9,network9,Ohio,OH,Plain City,"Columbus, OH",50.3314,5078307,Telecommunications,4,Network9,network9,2004-00-00,"Designs, builds and services wired and wireless infrastructure to support voice, data, video, access control, security and other low-voltage applications.",http://www.network9.com,Plain City,OH,,127,40,127,4748,Telecommunications,22,18,5078307,3378074,"Columbus, OH",14,19,,
8484,4749,13,Artime Group,artime-group,California,CA,Pasadena,Los Angeles,50.3134,2744597,Advertising & Marketing,1,Artime Group,artime-group,1995-00-00,"Develops advertising, brand development and marketing strategies for mid- to large-sized companies.",http://www.artimegroup.com,Pasadena,CA,,127,127,127,4749,Advertising & Marketing,13,8,2744597,1825916,Los Angeles,5,2,,
3493,4750,52,Instrumart,instrumart,Vermont,VT,South Burlington,"Burlington-South Burlington, VT",50.2924,32818439,Business Products & Services,5,Instrumart,instrumart,1988-00-00,A global supplier of test & measurement instruments that offers lifetime technical support for every product it sellsl.,http://www.instrumart.com,South Burlington,VT,,3,0,127,4750,Business Products & Services,52,38,32818439,21836400,,17,156,,
1310,4751,42,National Trade Supply,national-trade-supply,Indiana,IN,Greenwood,"Indianapolis, IN",50.2779,38058095,Retail,6,National Trade Supply,national-trade-supply,2002-00-00,Sells HVAC and energy-related products online to companies and individuals.,http://www.ntsupply.com,Greenwood,IN,,71,43,127,4751,Retail,42,22,38058095,25325149,"Indianapolis, IN",18,81,,
18135,4752,0,Blue Star Partners,blue-star-partners,Illinois,IL,Chicago,Chicago,50.2425,4151560,Business Products & Services,3,Blue Star Partners,blue-star-partners,2002-00-00,"A management consulting network focused on change management, project management, leadership development and organizing for innovation.",http://www.bluestarpartners.com,Chicago,IL,,127,127,127,4752,Business Products & Services,0,0,4151560,2763240,Chicago,17,17,,
2664,4753,32,Fleet Feet,fleet-feet,North Carolina,NC,Carrboro,"Durham, NC",50.1886,7058585,Retail,7,Fleet Feet,fleet-feet,1976-00-00,"Operates a franchise of 93 stores that sell fitness footwear, apparel and accessories.",http://www.fleetfeetsports.com,Carrboro,NC,,127,0,127,4753,Retail,32,18,7058585,4699815,,18,509,,
26352,4754,58,"STS International (Berkeley Springs, WV)",sts-international-berkeley-springs-wv,West Virginia,WV,Berkeley Springs,"Hagerstown-Martinsburg, MD-WV",50.1726,15026647,Government Services,0,"STS International (Berkeley Springs, WV)",sts-international-berkeley-springs-wv,1/1/92,"A veteran-owned small business that provides secure technology services such as systems integration, technical training and field service support to US forces overseas.",http://www.stsint.com,Berkeley Springs,WV,,4,0,127,4754,Government Services,58,41,15026647,10006248,,7,26,,
864,4755,48,Arc Aspicio,arc-aspicio,Virginia,VA,Arlington,"Washington, DC",50.1352,11563595,Government Services,5,Arc Aspicio,arc-aspicio,2004-00-00,"A management consulting and IT company that focuses on homeland security and intelligence. Its services including strategy & planning, business architecture, IT, information sharing, data analytics and program management.",http://www.arcaspicio.com,Arlington,VA,,127,127,127,4755,Government Services,48,24,11563595,7702122,"Washington, DC",7,3,,
25377,4756,43,USA Financial,usa-financial,Michigan,MI,Ada,"Grand Rapids-Wyoming, MI",50.0726,24878617,Financial Services,0,USA Financial,usa-financial,1/1/88,"Provides financial advisors and clients with direction and guidance in the areas of personal finance, asset management and retirement planning. USA Financial companies include a broker-dealer, money management firm and insurance distributor.",http://www.usafinancial.net,Ada,MI,,127,0,127,4756,Financial Services,43,40,24878617,16577725,,2,219,,
26345,4757,125,Badger Alloys,badger-alloys,Wisconsin,WI,Milwaukee,"Milwaukee-Waukesha-West Allis, WI",50.0315,21624732,Manufacturing,0,Badger Alloys,badger-alloys,1/1/1966,A family-owned and operated ferrous and nonferrous foundry that offers fully integrated customer service in its pattern and machine shops.,http://www.badgeralloys.com,Milwaukee,WI,,65,0,127,4757,Manufacturing,125,80,21624732,14413465,,15,27,,
25406,4758,23,Resource Development Associates,resource-development-associates,California,CA,Oakland,San Francisco,49.9458,2387794,Business Products & Services,0,Resource Development Associates,resource-development-associates,1/1/84,"A consulting firm that helps its clients and their communities to articulate, design, fund, implement and evaluate their own best ideas.",http://www.resourcedevelopment.net,Oakland,CA,,127,127,127,4758,Business Products & Services,23,11,2387794,1592438,San Francisco,17,4,,
962,4759,33,HUB Technical Services,hub-technical-services,Massachusetts,MA,South Easton,"Providence-New Bedford-Fall River, RI-MA",49.9446,19207056,IT Services,3,HUB Technical Services,hub-technical-services,1996-00-00,"Offers IT systems integration services, systems planning services, network assessment and architecture design to its clients.",http://www.hubtechnical.com,South Easton,MA,,127,0,127,4759,IT Services,33,24,19207056,12809433,,8,55,,
17727,4760,955,Focus Financial Partners,focus-financial-partners,New York,NY,New York,New York City,49.9306,268935000,Financial Services,2,Focus Financial Partners,focus-financial-partners,2006-00-00,"Provides wealth management, benefit and investment consulting services to individuals, families, employers and institutions as a partnership of independent wealth management firms.",http://www.focusfinancialpartners.com,New York,NY,,127,127,127,4760,Financial Services,955,654,268935000,179373000,New York City,2,9,,
6846,4761,518,ProTrans,protrans,Indiana,IN,Indianapolis,"Indianapolis, IN",49.9344,210669279,Logistics & Transportation,3,ProTrans,protrans,1993-00-00,"A transportation and supply chain management provider that specializes in third-party logistics, freight consolidation and freight management services.",http://www.protrans.com,Indianapolis,IN,,72,44,123,4761,Logistics & Transportation,518,353,210669279,140507671,"Indianapolis, IN",6,81,,
18248,4762,43,Momentum,momentum,Pennsylvania,PA,Camp Hill,"Harrisburg-Carlisle, PA",49.8663,8959205,Government Services,3,Momentum,momentum,1998-00-00,A management consulting firm that provides business management and IT consulting services.,http://www.m-inc.com,Camp Hill,PA,,127,0,127,4762,Government Services,43,30,8959205,5978131,,7,133,,
20543,4763,45,Peachtree Tents & Events,peachtree-tents-events,Georgia,GA,Atlanta,Atlanta,49.8385,4514146,Consumer Products & Services,3,Peachtree Tents & Events,peachtree-tents-events,2006-00-00,"Offers unique party rental equipment and furnishings, including frame tents of all sizes, fine china, dance floors and new & reclaimed lounge furniture.",http://www.peachtreetents.com,Atlanta,GA,,127,127,127,4763,Consumer Products & Services,45,35,4514146,3012674,Atlanta,4,29,,
19754,4764,88,Telesphere,telesphere,Arizona,AZ,Scottsdale,Phoenix,49.8309,32096888,Telecommunications,3,Telesphere,telesphere,2000-00-00,"Provides UCaaS services nationwide with carrier-grade performance and support for wireline, mobile devices and businesses over its private IP MPLS network. This allows any business to enjoy all the latest features of large enterprise systems without the costly investment of on-site equipment.",http://www.telesphere.com,Scottsdale,AZ,,98,87,127,4764,Telecommunications,88,97,32096888,21422074,Phoenix,14,46,,
4366,4765,89,Cell Business Equipment,cell-business-equipment,California,CA,Irvine,Los Angeles,49.799,25191343,Business Products & Services,6,Cell Business Equipment,cell-business-equipment,1993-00-00,"Sells, leases and maintains photocopiers and fax machines and offers managed print services, document management, mailing equipment and workflow software.",http://www.kopiers.com,Irvine,CA,,127,127,127,4765,Business Products & Services,89,62,25191343,16816761,Los Angeles,17,2,,
25825,4766,43,Commercial Design Systems,commercial-design-systems,Oregon,OR,SHERWOOD,"Portland, OR",49.7252,7461445,Business Products & Services,0,Commercial Design Systems,commercial-design-systems,1/1/84,A custom retail design and building manufacturer that creates retail environments in line with customer needs and interests.,http://WWW.CDSCANDOIT.COM,SHERWOOD,OR,,61,57,127,4766,Business Products & Services,43,26,7461445,4983425,"Portland, OR",17,10,,
568,4767,124,GANTECH,gantech,Maryland,MD,Columbia,Baltimore,49.7208,25992408,IT Services,5,GANTECH,gantech,1999-00-00,"Provides IT consulting services to government and commercial clients across several areas of expertise including systems security, data center optimization and network engineering.",http://www.gantech.net,Columbia,MD,,112,52,127,4767,IT Services,124,82,25992408,17360585,Baltimore,8,35,,
